날짜,BPU,회원구분,CR,객단가,거래액,구매객수,트래픽
2025-04-19,e-영업2,회원,12.973378327709037,182470.44140830266,63134772.72727272,346.0,2667.0
2025-04-20,e-영업2,회원,18.6216498433693,172226.01529311808,92140918.18181817,535.0,2873.0
2025-04-21,e-영업2,회원,13.613323678493844,153773.96034816245,57819009.090909086,376.0,2762.0
2025-04-22,e-영업2,회원,11.498658489842851,120675.33333333333,36202600.0,300.0,2609.0
2025-04-23,e-영업2,회원,14.564564564564563,133918.252108716,51960281.81818181,388.0,2664.0
2025-04-24,e-영업2,회원,13.26059588753672,157205.8975834292,49677063.63636363,316.0,2383.0
2025-04-25,e-영업2,회원,12.020680741059888,141100.5865102639,39367063.63636363,279.0,2321.0
2025-04-26,e-영업2,회원,14.361269324654192,145876.2297192892,51494309.090909086,353.0,2458.0
2025-04-27,e-영업2,회원,18.944759206798867,181575.25913338995,97142763.63636363,535.0,2824.0
2025-04-28,e-영업2,회원,13.86890487609912,144964.63190987686,50302727.272727266,347.0,2502.0
2025-04-29,e-영업2,회원,12.835093419983753,141784.7238204833,44803972.72727273,316.0,2462.0
2025-04-30,e-영업2,회원,15.432929564827278,138319.23890063426,47581818.18181818,344.0,2229.0
2025-05-01,e-영업2,회원,17.560000000000002,161966.245599503,71103181.81818181,439.0,2500.0
2025-05-02,e-영업2,회원,13.433559650824442,150237.87331801772,41615890.90909091,277.0,2062.0
2025-05-03,e-영업2,회원,15.829383886255924,188912.76537833424,63096863.63636363,334.0,2110.0
2025-05-04,e-영업2,회원,16.08357628765792,159503.73523757208,52795736.36363636,331.0,2058.0
2025-05-05,e-영업2,회원,14.590592334494772,178882.68656716414,59925699.99999999,335.0,2296.0
2025-05-06,e-영업2,회원,14.557485525227461,181750.43904958677,63976154.54545454,352.0,2418.0
2025-05-07,e-영업2,회원,14.31306845380565,185174.06506536942,55367045.45454545,299.0,2089.0
2025-05-08,e-영업2,회원,12.93483586477217,194330.33746556472,51303209.090909086,264.0,2041.0
2025-05-09,e-영업2,회원,9.70402717127608,156455.45454545453,31291090.909090906,200.0,2061.0
2025-05-10,e-영업2,회원,12.48785228377065,141512.13300318358,36368618.18181818,257.0,2058.0
2025-05-11,e-영업2,회원,16.784140969162994,189304.41422094963,72124981.81818181,381.0,2270.0
2025-05-12,e-영업2,회원,12.001627339300244,146618.36671802774,43252418.18181818,295.0,2458.0
2025-05-13,e-영업2,회원,10.168134507606084,122324.33786685755,31070381.818181816,254.0,2498.0
2025-05-14,e-영업2,회원,12.936249418334109,160444.37540876388,44603536.36363636,278.0,2149.0
2025-05-15,e-영업2,회원,11.921529175050303,130264.63367855772,30872718.18181818,237.0,1988.0
2025-05-16,e-영업2,회원,12.635735439289238,151322.9403409091,38738672.72727273,256.0,2026.0
2025-05-17,e-영업2,회원,12.542871141597256,151492.8622159091,38782172.72727273,256.0,2041.0
2025-05-18,e-영업2,회원,17.195402298850574,186398.37141468158,69712990.9090909,374.0,2175.0
2025-05-19,e-영업2,회원,11.925658234383068,132460.76347894527,30598436.36363636,231.0,1937.0
2025-05-20,e-영업2,회원,11.494252873563218,117162.39669421487,25775727.27272727,220.0,1914.0
2025-05-21,e-영업2,회원,15.984593163216177,141255.1752464403,46896718.18181818,332.0,2077.0
2025-05-22,e-영업2,회원,15.076923076923077,130289.76499690785,38305190.90909091,294.0,1950.0
2025-05-23,e-영업2,회원,14.37908496732026,127801.61845730028,33739627.27272727,264.0,1836.0
2025-05-24,e-영업2,회원,14.918533604887985,156624.35618988518,45890936.36363636,293.0,1964.0
2025-05-25,e-영업2,회원,20.128972823583602,167806.3657166632,73331381.81818181,437.0,2171.0
2025-05-26,e-영업2,회원,,134967.05670567055,40895018.18181818,303.0,0.0
2025-05-27,e-영업2,회원,12.79916753381894,134574.75979305248,33105390.909090906,246.0,1922.0
